tweet_id,created_at,text
1236031215573929984,Fri Mar 06 20:49:40 +0000 2020,"ARE YOU KIDDING ME???
Trump while visiting tornado victims in TN tells a story about a boy being carried by the tornado, like it’s the greatest thing he’s ever heard! Then he asks about the parents....People tell him they’re dead along with his sister. No emotion, NOTHING! Idiot! https://t.co/0ZqaQN2OzS"
1236031253565943808,Fri Mar 06 20:49:49 +0000 2020,"By the way, this junglee looking creature was the same coward who slid into DMs to rant. Glad he at least grew a pair 

https://t.co/3eonn2Pi84"
1236031256909033473,Fri Mar 06 20:49:50 +0000 2020,@TrippyLunarShit @Skyline_Empress @P_U_R_E_2000 @qtSarahPup Yeah!!!  One of these days I’m going to get them capped and even longer so I can be a proper vampire bitch
1236031261396946944,Fri Mar 06 20:49:51 +0000 2020,that risk you’re afraid to take could change your life.
1236031262172774400,Fri Mar 06 20:49:51 +0000 2020,"Rip Satine, that bitch loved Obi"
1236031266346037248,Fri Mar 06 20:49:52 +0000 2020,"@DjLots3 @no_silenced As a rule, each year I buy around 10 boxes of GS cookies; this year: none! 

Too bad the GS &amp; BS of America caved into the Left’s agenda!"
1236031277943230464,Fri Mar 06 20:49:55 +0000 2020,"This is disgusting and heart breaking. To have this happen to any Jewish person, let alone the first mainstream Jewish candidate for President is repulsive and I’m so damn angry. Fuck Nazis. Fuck anyone that thinks this is ok."
1236031282481520640,Fri Mar 06 20:49:56 +0000 2020,@Matthew_4_Trump I was born &amp; raised in Portland OR. My ancestors came across the Oregon Trail. I hopped in my VW bug at 20 &amp; moved to Los Angeles. Lived there 35 years. I loved LA. Moved back to Portland 10 yrs ago. Not the same place I left. I loved LA &amp; OR. Neither feel like home anymore...
1236031282519379970,Fri Mar 06 20:49:56 +0000 2020,Windy conditions combined with increasingly dry grasses across the area will promote elevated to critical fire weather tomorrow. Wildfires can spread very quickly in these conditions. Avoid activities which may produce sparks or flames. #phwx #okwx #txwx #fireWX https://t.co/Luk46AzCwS
1236031290601811976,Fri Mar 06 20:49:58 +0000 2020,@Kauai0604 Rolly polly or potatoe bug.
1236031303281258497,Fri Mar 06 20:50:01 +0000 2020,"Okay guys I really need to change my phones
Need 10k retweet abeg 😭😭😭
Help your boy https://t.co/HfBEvCwcwF"
1236031303960670212,Fri Mar 06 20:50:01 +0000 2020,@MarcOMaolmhicil God that's awful.
1236031315868356609,Fri Mar 06 20:50:04 +0000 2020,@KyleOrl I have been working from home for eight years. The thought of going back to an office is appalling! I get so much done! I watch movies! No pants!
1236031320410730498,Fri Mar 06 20:50:05 +0000 2020,"I ate the spiciest chicken ever and my asshole is burning  

Never again"
1236031324202418179,Fri Mar 06 20:50:06 +0000 2020,"Lol. I witnessed the aftermath of this earlier. 10 firefighters and an ambulance for a nano fire.    I saw the firetruck head up a dead end before needing to reverse back on to the main road. Was something Benny Hill about the whole thing 🤣
https://t.co/XuOSqxYntl"
1236031336839692288,Fri Mar 06 20:50:09 +0000 2020,Verdict: not that bad. https://t.co/vrXC7TOYzz
1236031349489905665,Fri Mar 06 20:50:12 +0000 2020,"This has to be my fav lyric off this song, shit so fire 🔥"
1236031349842227205,Fri Mar 06 20:50:12 +0000 2020,"Nothing to see here, just fascist bigot Tommy Robinson being blatantly and disgustingly antisemitic.
Waiting for outrage from Rachel Riley and the blanket coverage on all political programming... *taps fingers*
#BeLouderThanThat https://t.co/cROjjjez1e"
1236031350001389568,Fri Mar 06 20:50:12 +0000 2020,Of course a cyborg alien wouldn't understand the concern over something that only affects the human population
1236031350370598912,Fri Mar 06 20:50:12 +0000 2020,"@NBCNews Well, ""Hiroshima""-them into submission. We don't even need a nuke, we have non-nuclear bombs just as powerful if not more so than ""Little Boy"". Two megaton bombs should do it."
1236031363314331650,Fri Mar 06 20:50:16 +0000 2020,"So my boy @justinbieber called me , and he think I’m playing when I tell him not to scratch his nose coz he’ll get #CoronavirusInSA .. 
-
-
-
#CHILOMBO #CoronavirusInSA #GalaxyS20 #LWS2020KZN #GalaxyS20Ultra #LocoNetworkFundMyProject https://t.co/vwgZIXYYqy"
1236031367231803392,Fri Mar 06 20:50:16 +0000 2020,"""Bloody coronavirus doing ma nut in"" - @NicolaSturgeon - inspiring, honest n v Irvine - keep being you 💕"
1236031379437228037,Fri Mar 06 20:50:19 +0000 2020,"- 7:10pm: ""With the beast inside there's no place to hide."" YEAH!"
1236031383715356672,Fri Mar 06 20:50:20 +0000 2020,"@cavaticat i mean that's just the story of all my published works, except the ancient order of literary critics is one (1) very powerful trans bitch"
1236031395631378435,Fri Mar 06 20:50:23 +0000 2020,"The anxiety that comes with packing up your life and moving to a new city, a new environment altogether, is what will keep me awake in the next couple of days. Even though I’m wildly optimistic about the possibilities ahead, I can’t help but sweat a little. 

But change is good☺️"
1236031395790835712,Fri Mar 06 20:50:23 +0000 2020,"⁦@RBBCLeader⁩ ⁦@CrispinBlunt⁩ and I planting Silver Birch trees in Priory Park today - thanks to the Greenspaces team, fantastic weather and the Park looked amazing for this time of year. https://t.co/Kjhk7lyL0t"
1236031404871495682,Fri Mar 06 20:50:25 +0000 2020,had a gigantic panic attack today and needed an oxygen mask for a dental procedure that ended up taking 30 seconds lmfao
1236031425180246022,Fri Mar 06 20:50:30 +0000 2020,"Biden is calling out anti-Semitic bigotry in defense of Bernie while Bernie’s lying about Joe and repurposing Trump lines of attack against him. 

That says a lot. https://t.co/W0KcHQhycm"
1236031446453760002,Fri Mar 06 20:50:35 +0000 2020,"@heytherehaIey Graphic image, our people are being massacre everyday the Mbororos attack her village yesterday with the help lrc military. https://t.co/2W7QlIzu07"
1236031454460743682,Fri Mar 06 20:50:37 +0000 2020,"ObsPy 1.2.0 is out (finally -- *sigh*)!
It's available on pypi, shortly also via Anaconda, see updates in the release ticket (https://t.co/Uk3zKdH87b) for other packaging efforts.
Check out the ""What's New?"" on the GitHub wiki:
https://t.co/BVJsIJl0fP"
1236031459120615425,Fri Mar 06 20:50:38 +0000 2020,Supreme Court asked to block order threatening Trump's return-to-Mexico asylum policy https://t.co/vKS1big374 via @politico
1236031467261751300,Fri Mar 06 20:50:40 +0000 2020,MSNBC is reporting on Bernie hitting Biden's record at last night's rally in Phoenix. They played footage from the rally. No mention of the antisemitic attack. Just trying to paint Bernie as too harsh on Biden. Really revealing and fucking disgusting
1236031467580514304,Fri Mar 06 20:50:40 +0000 2020,"Opinion: Gender Is A Social Construct, But Only Women Can Have An Opinion On Abortion, But You Can Change Your Gender If You Want, But Oh Wow The Room Is Spinning Please Send Help https://t.co/fUmEzFfEi1"
1236031475180503046,Fri Mar 06 20:50:42 +0000 2020,i... have to stop scowling at men. it's obviously a defense mechanism but it's an awful look &amp; i delude myself into thinking that it's an internal action when it's not &amp; people can plainly see me being antagonistic toward them for no immediate reason. whoops !
1236031475620904961,Fri Mar 06 20:50:42 +0000 2020,"More and more military hardware assigned to the 🇺🇲 2nd Armored Brigade Combat Team @SpartanBrigade, 3rd Infantry Division continues to arrive at Drawsko Pomorskie Training Area #DPTA, Poland 🇵🇱 in support of #DefenderEurope 20. https://t.co/aOB9f48RMM"
1236031479886548992,Fri Mar 06 20:50:43 +0000 2020,I want Susan Collins crushed like a bug during her reelection. https://t.co/ia8G3oZtiq
1236031509120847872,Fri Mar 06 20:50:50 +0000 2020,there’s no bad songs on ea you fucks are just unappreciative and stuck on old leaks and snippets get your mind out the gutter !!!!
1236031535079440386,Fri Mar 06 20:50:56 +0000 2020,"anyone but his Momma. Other kids were loud- and not to mention, gross. 

The lavender hair boy had long since kicked the habit of sucking on thumbs or picking his nose, he hated when his hands got all sticky, had potty trained himself well before he was two, and had to date never"
1236031559637045256,Fri Mar 06 20:51:02 +0000 2020,"Had a panic attack bc of spider, good for me"
1236031559720984579,Fri Mar 06 20:51:02 +0000 2020,"@BeeElleGee @StandForSomet10 @kirkacevedo @joncoopertweets If he saw Liz and Nancy walking down the street? He'd crap himself as he waddled to the other side to avoid being humiliated by two women that absolutely *dwarf* him in terms of intelligence and talent.

You're absolutely right; 45 is a steaming chunk of shit."
1236031576166805505,Fri Mar 06 20:51:06 +0000 2020,It's when I watch stuff like this that I realise I'm a bad person
1236031585331404800,Fri Mar 06 20:51:08 +0000 2020,Everyone in government and corporate America is furiously working on the how to blame the horrible handling of #coronavirus response on #M4A.
1236031606260973571,Fri Mar 06 20:51:13 +0000 2020,whatever cunt of a bug bit the skin between my ring and middle finger is getting euthanised
1236031618114084864,Fri Mar 06 20:51:16 +0000 2020,"✨🌙 Hello my alien ⭐✨

#minv #vmin #vminfanart #btsfanart https://t.co/L7rMqlQpK5"
1236031626942898176,Fri Mar 06 20:51:18 +0000 2020,"@KinkyFaerieKim @Emmy_Zje One of my girlfriends has a cis girlfriend, and me (a non binary AFAB blob). There are definitely non-men (even cis women specifically) who adore their trans girlfriends and wives, and who thing trans women are *chef kiss*

I think a number are concerned about being chasers tho"
1236031635155451904,Fri Mar 06 20:51:20 +0000 2020,"@BetoORourke Stop trying to neuter America.
We will keep our guns no matter what you friends of the armed criminals try to do. 
What part of our right to bear arms shall not be infringed do you left fringe not understand?"
1236031638938808320,Fri Mar 06 20:51:21 +0000 2020,@kirsty934 If you think that's bad check out his Vampire movie! 😂
1236031672262332416,Fri Mar 06 20:51:29 +0000 2020,@Sportsnet I’m afraid of bear. But bear in forest.
1236031685956902914,Fri Mar 06 20:51:32 +0000 2020,Absolutely disgusting and what do others do......film it! @WMPolice Any update on actions to bring in these thugs!
1236031702209687553,Fri Mar 06 20:51:36 +0000 2020,"Anyone going to watch any TV Show, or Movie she might be in? I think her Abortion just backfired on her. https://t.co/TzVNHpRyQo"
1236031702624948224,Fri Mar 06 20:51:36 +0000 2020,"A GCIF spokesman explained migrants with criminal backgrounds from El Salvador, Honduras, and Guatemala infiltrated the migrant caravans to evade arrest from their home country and to commit further crimes in Mexico and the US.

https://t.co/U4T0fu56yu"
1236031715208048641,Fri Mar 06 20:51:39 +0000 2020,jo deserves better than being left for a bitch who fucked a ghost #GreysAnatomy
1236031719020482560,Fri Mar 06 20:51:40 +0000 2020,@WashTimes Aren't there already child abuse laws that would prevent this being done to any child?
1236031719389589504,Fri Mar 06 20:51:40 +0000 2020,"New Ost

Rough sub:

My heart just couldn't stop anymore 
It was the love inside
I've loved you from that day 
But I had to hide it anyway 
My heart just couldn't hide anymore 
I'll tell you how much I love you
Even if i'm afraid to be hurt 

#WHYRUep7 

 https://t.co/TknaLYuK07"
1236031719393898498,Fri Mar 06 20:51:40 +0000 2020,Fred basically threatening to annoy someone with his presence is probably the best summation of his character.
1236031722032173057,Fri Mar 06 20:51:41 +0000 2020,@WWF_WWEAttitude @AmyDumas @trishstratuscom Lmao.... She will never be better than chyna I am afraid... And no amount you can say will change that... https://t.co/e1y0M7bhCP
1236031723458170886,Fri Mar 06 20:51:41 +0000 2020,ANYONE WHO DISAGREES WITH ME IS A RACIST . Typical abhorrent showing from CNN. #isupportblacktrumpsupporters .  #BLEXIT @w_terrence @realDonaldTrump @RealCandaceO @ScottPresler .
1236031740231249920,Fri Mar 06 20:51:45 +0000 2020,@AmeliaJoyofLife @immelissa8D Ma'am I know you're already too afraid of your own face to even post it so I'm not sure why you're coming for me lmao. I can hear them crowd feet flying off your face from a mile away.
1236031753225220098,Fri Mar 06 20:51:48 +0000 2020,IMMA HAVE A FUCKING ASTHMA ATTACK IM SCREAMING
1236031756836327424,Fri Mar 06 20:51:49 +0000 2020,"Stick it in, muscled boy! And ride it!🔥🍆🍑 watch all the action (+100 vids)  on https://t.co/pp8mmGX6Or https://t.co/1r9n8sUlyn"
1236031786070822912,Fri Mar 06 20:51:56 +0000 2020,@Kate_Chastain the antichrist in the whitehouse and water turning into wine in Italy... Scary times!! https://t.co/klr8nUJZVQ
1236031793926553600,Fri Mar 06 20:51:58 +0000 2020,"─   @totemglow

This one is the reason he is currently nursing a deep gash in his forehead.

    The kid is fast on his feet, and Caleb was trying bloody hard to keep up. He wasn't paying attention to the pallet that was dropped on his face.

Difficult, fast, and determined."
1236031810959814659,Fri Mar 06 20:52:02 +0000 2020,"@charliekirk11 I don’t care where they are from.

What Chuck Schumer said incites people + highly inciting abortion issue.

Now more security is needed for Court members!

What Schumer said is like throwing gas on a fire!

#CensureSchumer"
1236031832040321025,Fri Mar 06 20:52:07 +0000 2020,"Normal Person With Flu: oh god I feel like shit I'm gonna stay at home
Everyone With The Coronavirus:"
1236031836003983361,Fri Mar 06 20:52:08 +0000 2020,"The underwear reminds me of a diaper, which makes me think of Walter being in the infancy stage of his journey to becoming the #1 meth cook of the Southwest and Croatia. So much symbology! 😄"
1236031873819774978,Fri Mar 06 20:52:17 +0000 2020,@sadeeqharunaba1 Bakasan mitake going through bane
1236031878714535937,Fri Mar 06 20:52:18 +0000 2020,as if my brother’s nose started bleeding mid-confirmation🤦‍♀️
1236031894979891200,Fri Mar 06 20:52:22 +0000 2020,"@phil_luttazi @starboard_light Apologies, meant fetus.  Some of those neurodevelopment theories are called into question with ultrasound advancements.  There are multiple reports of fetuses being seen on ultrasound struggling and trying to avoid abortion instruments.  There are medical videos showing such."
1236031907965669377,Fri Mar 06 20:52:25 +0000 2020,"I’ve been saying for a long time that Lindsey Graham Cracker is a swamp rat. 
Do you need more proof?"
1236031911975411713,Fri Mar 06 20:52:26 +0000 2020,@PRMcDonough @ScifiandScary I certainly can look through my books! Is the kiddo specifically averse to vegan/vegetarian?
1236031924147273728,Fri Mar 06 20:52:29 +0000 2020,@TacosNSlurpees The referees are afraid.  They don't want to get close to flying fists. https://t.co/VTCFMseVRw
1236031932330360838,Fri Mar 06 20:52:31 +0000 2020,Disgusting behavior. We'll never unite when people are doing crap like this still.
1236031953624854528,Fri Mar 06 20:52:36 +0000 2020,"redesign of an old oc from 2017, please welcome,
Jadis the Brothel witch ! ! ! 
I DARE someone else to try to draw this character. she was a NIGHTMARE to color https://t.co/zQCqBzW1Xu"
1236031954388213765,Fri Mar 06 20:52:36 +0000 2020,"#CoronaVirus : Basic Protective Measures

 Avoid close contact with anyone, if you are experiencing cough and Fever.

#COVID19 https://t.co/Mgh9itqpQH"
1236031961908629504,Fri Mar 06 20:52:38 +0000 2020,Bug mon lien...
1236031983375040513,Fri Mar 06 20:52:43 +0000 2020,"TV📺6/3/69 ITV 
4.5:Newsroom 4.10:Honey Lane 4.35:Sugarball The Little Jungle Boy 4.50:The Adventures of Robin Hood 5.20:Magpie 5.50:News 6.20:Arena https://t.co/XbNKnTA6SY"
1236031986919190534,Fri Mar 06 20:52:44 +0000 2020,"I know BigHit trademarked us which means they can somehow protect our name.

What @/PKhakpour is saying &amp; intending to do is appalling so I wrote an email template you can all send to BH.

https://t.co/8ijloFLB3O"
1236031995538534402,Fri Mar 06 20:52:46 +0000 2020,@LILUZIVERT The aggressive first half of EA represent the take off in the rocket ship and the second half represents flying through space geeked?
1236032012659707904,Fri Mar 06 20:52:50 +0000 2020,"We welcome this decision and applaud @SRTRC_England for standing firm in the face of an appalling lobbying campaign which has sought to undermine meaningful anti-racist work. /1

https://t.co/a0tveOMeYA"
1236032020763103233,Fri Mar 06 20:52:52 +0000 2020,"After watching this video, if you still oppose CAA, then you are a barbaric!

This Hindu from Pakistan narrates why he left acres of land &amp; fled to India! https://t.co/xVHlN3iKhh"
1236032033220157440,Fri Mar 06 20:52:55 +0000 2020,@meilleurescenes BANE !
1236032054795603968,Fri Mar 06 20:53:00 +0000 2020,"@markkirin_ @ConnerJanith Damn I’ll take vitamin c.
Watch how much a day-
Yes can take too much &amp;
Have adverse affect."
1236032058570559488,Fri Mar 06 20:53:01 +0000 2020,Anyone flying @Lufthansa to Munich may want to check their flights. Without informing us we have had our return flight moved and @bairns_jacqui has had a flight cancelled. Disgraceful not to have been told
1236032056758542341,Fri Mar 06 20:53:01 +0000 2020,"Penny dreadful,The Flying Dutchman -The British Library 
Stories of ghost ships have a long tradition, as in 'The Rime of the Ancient Mariner' by Samuel Taylor Coleridge. However, Thomas Peckett Prest’s version of the tale is in a much more populist vein.
https://t.co/kw2CfBB628 https://t.co/fBrKxecPoV"
1236032070494765056,Fri Mar 06 20:53:04 +0000 2020,...being Friday RCCG Holy Ghost Service. Although there was an impediment of a broken down vehicle around d Lond Bridge but successfully removed off d road. FRSC officials assisted by Military men are on ground monitoring d traffic situations. VIA @lagostrafficup1
1236032083404808192,Fri Mar 06 20:53:07 +0000 2020,"Being honest,

LeFou would actually be interesting. Who he was, how me met Gaston.

Gaston though? Why?

He's an asshole that was LITERALLY INVENTED by Disney for the sole purpose of having a villain.

When, if you know the original, THE PARENTS/FAMILY WERE THE VILLAINS."
1236032091546148869,Fri Mar 06 20:53:09 +0000 2020,"OMG @MariahCarey - I was one of the boy angels in this video! There I am, painted silver with my wings and harness, flying 20 feet up in the air on strings. Always wondered what happened to that video. Been a diehard member of the #lambily ever since 🦋🌈♥️ https://t.co/v6lZia4xDs https://t.co/zJxnh4BfWW"
1236032105005498368,Fri Mar 06 20:53:12 +0000 2020,Saanich Police release photos of suspect sought in sexual assault of 17-year-old girl https://t.co/cMDhvWSrk3 #victoriabuzz #yyj
1236032138727821312,Fri Mar 06 20:53:20 +0000 2020,"@aguyataplace @SheriffBart1 @EmmaVigeland Who said they didn't?  I'm saying if all the Constitution is is whatever we think it should be, we wouldn't need an amendment provision.  The court can just make shit up like a general right to privacy which gave us a made up right to abortion."
1236032149968453632,Fri Mar 06 20:53:23 +0000 2020,"2016 Fear Of God Fog Collection 2 Black/White Flannel Large $65

Rob Zombie Ozzy Osbourne Long Sleeve Size Large $45 https://t.co/zgBaENUigV"
1236032159879696391,Fri Mar 06 20:53:25 +0000 2020,Liking a boy is probably the most disgusting thing that can ever happen to anyone.
1236032163923009548,Fri Mar 06 20:53:26 +0000 2020,You might want to check out this giveaway from Alien Gear Holsters https://t.co/OpgwS0i7He
1236032171363782658,Fri Mar 06 20:53:28 +0000 2020,The smut brigade is coming to Houston in May. We love Heavy Branches. https://t.co/EULwawKeFM
1236032209825476616,Fri Mar 06 20:53:37 +0000 2020,"like, man, if the people who are freaking out over snake emojis had the same prolonged energy around police brutality, maybe these conversations would go differently."
1236032222102261762,Fri Mar 06 20:53:40 +0000 2020,#China's barbaric treatment of Uyghurs in #EastTurkestan. We should tell others what is happening to the Uyghurs
1236032225751240709,Fri Mar 06 20:53:41 +0000 2020,@TheClearCider Alien device that’s supposed to make him appear and act similar to an actual human https://t.co/gySTmiANYU
1236032230553612288,Fri Mar 06 20:53:42 +0000 2020,"@sweposten @ParveenKader @Aslam_Baig_Mirz @dennisckurian @RashtraSanyukt @mujworld @Deep4IND @MrsYNV @ShababRabbani1 @Aafrin7866 @aayeff1 @sheelmathew @Valluvar3 @asmatasleem11 @meghna888888 @RK_Insight @diordon26 @osan_adil @Arajitpandey @EmpoweringGoa @ravinan30310294 @DickDarryl Bigots want to hide the exposure of their atrocities, cruel killings, arson.

Bigots do not want people to wake up to the reality of the monsters the bigots are."
1236032231019290624,Fri Mar 06 20:53:42 +0000 2020,"Gustav Klimt.
Farmhouse with Birch Trees, 1903 https://t.co/RkLFYuDmt1"
1236032235452723201,Fri Mar 06 20:53:43 +0000 2020,"@Zesformerly Her argument is that these are sourced from the same thing. But, and there's no arguing this, there is zero evidence that the snake emojis came from casual anti-Semitism. Did the rat emojis for Pete come from casual anti-Maltese sentiment?"
1236032247494565889,Fri Mar 06 20:53:46 +0000 2020,"Does The Fiend really need the belt? @Sean_Will84 and @BrianHWaters discuss. 

YouTube https://t.co/woFRmXQ1YA
Apple https://t.co/6hbcgr53Jq
Anchor https://t.co/c05ZL2Fj0V
Spotify https://t.co/qonTWDdafc https://t.co/HZmUMu1G9H"
1236032264913457159,Fri Mar 06 20:53:50 +0000 2020,"Carlo Ancelotti - ""The most difficult part with speaking other languages is showing emotion.
When I'm angry with the players, I speak Italian."" 🤣
#Everton https://t.co/hKSy44W2LX"
1236032353664782336,Fri Mar 06 20:54:12 +0000 2020,"“Tommy fought an extremely courageous battle with colorectal cancer and ‘til the end was ready to beat it, to not let it take him down,” Tempe Fire Chief Ruiz says about the fallen firefighter. @azcentral"
1236032360988229638,Fri Mar 06 20:54:13 +0000 2020,@realDonaldTrump Isn't it time to change your adult diaper?
1236032365308383238,Fri Mar 06 20:54:14 +0000 2020,"Report: Florida “Cannibal” Teen Who Murdered Couple and Ate Husband’s Face, Found Legally Insane https://t.co/1BhvYUcWVF via @WayneDupreeShow"
1236032368995074049,Fri Mar 06 20:54:15 +0000 2020,@Ostrov_A @BernieSanders this is really fucking disgusting and you should feel like a fucking asshole about it
1236032368957444104,Fri Mar 06 20:54:15 +0000 2020,Fuck you for this cuz if you watch her videos you know she’s joking/sarcastic. Now you have a bunch of adults bullying her on instagram and twitter because you decided to make her look bad
1236032369695559680,Fri Mar 06 20:54:15 +0000 2020,"the straights                   the gays 
avoiding                          avoiding 
coronavirus                    coronavirus https://t.co/7oY0aXmfho"
1236032369603129344,Fri Mar 06 20:54:15 +0000 2020,this shit is absolutely fucking disgusting
1236032372560343040,Fri Mar 06 20:54:16 +0000 2020,Many Lyme Disease Cases Go Unreported. A New Model Could Help Change That.: Researchers have drawn on 17 years of data to… @environmentguru
1236032372887306240,Fri Mar 06 20:54:16 +0000 2020,Is your meth contaminated with coronavirus? This Florida police dept. will test it for free https://t.co/gMbeqKzWcC https://t.co/xzt8utNSW2
1236032373462089728,Fri Mar 06 20:54:16 +0000 2020,That is the action of a dictator. Someone needs to take this one to court.
1236032377526288385,Fri Mar 06 20:54:17 +0000 2020,"Mahira khan ko galia dene waly unke 5.6 Million followers me hongy jo kuch days bad uske new pic pe
uske husun ke tareef ke cmnts kar rhy hongy

#merajismmerimerzi #StopAuratBarbadiMarch #merajismmerimerzi"
1236032385399107584,Fri Mar 06 20:54:19 +0000 2020,Watching #Crufts and Madam wearing what I can only describe as a look of contempt at all the running and wagging as she stuffs her squeaky biscuit under the sofa for the 4th time this evening so OH will retrieve it. https://t.co/juSfe0ZoDu
1236032389316579331,Fri Mar 06 20:54:20 +0000 2020,Lmao be mad cautious
1236032390327222273,Fri Mar 06 20:54:20 +0000 2020,I don't love none of these hoes. it's just a spit and fuck and wipe my dick with the bitch and throw it away like cum rag.
1236032394160979971,Fri Mar 06 20:54:21 +0000 2020,Y’all always bully females for the way that they look and when they change it y’all bully them some more social media is so toxic 💀
1236032398690627584,Fri Mar 06 20:54:22 +0000 2020,"@RepKenBuck Fuck you, you disgusting asshole."
1236032402704736256,Fri Mar 06 20:54:23 +0000 2020,"#Serbian Armed Forces Ready to Close Border to Migrants 
  
The Serbian military is ready to defend the country's border from the influx of migrants if the leadership issues such an order, Defence Minister Aleksandar Vulin said on Friday  

#Greece_under_attack #IStandWithGreece https://t.co/QNsD9uaG3g"
1236032406458707969,Fri Mar 06 20:54:24 +0000 2020,"Alien 👽 Transformation is DONE! 

I'll try to add more moves during the end but this is the finished product! Hope the alien @cybernova likes it.

#ROYALEHIGHTEASPILL @nightbarbie https://t.co/WHAkDAS6yV"
1236032406928441344,Fri Mar 06 20:54:24 +0000 2020,"9: Neighbours: Which character did Kylie Minogue play?
Jane Harris, Gaby Willis or Charlene Robinson?
10: EastEnders: Pat Butcher has married how many times?
     Three times, four times or six times? 
11. Can you name TWO of her husbands?"
1236032419540676611,Fri Mar 06 20:54:27 +0000 2020,@ShawningArmor @Victoria59L You a criminal. 🙃
1236032422954840067,Fri Mar 06 20:54:28 +0000 2020,Military to Be Sent to Border Before Supreme Court’s ‘Remain in Mexico’ Ruling https://t.co/OnCb9YBpoH https://t.co/s9xluaogEX
1236032440658825216,Fri Mar 06 20:54:32 +0000 2020,I have ringworm and I’m still at work ._. Told my boss it’s contagious https://t.co/D7qVMPE4Yt
1236032449760681995,Fri Mar 06 20:54:35 +0000 2020,"Wasn't expecting a promoted ad for Intuit QuickBooks with ABDULLAH THE BUTCHER on the TL, but Twitter is like a box of chocolates."
1236032453577527296,Fri Mar 06 20:54:35 +0000 2020,I'm avoiding homework for one class by doing less important homework for another class.
1236032453552287747,Fri Mar 06 20:54:35 +0000 2020,@SenatorLeahy So where is the criminal referral on Barr?
1236032457872465920,Fri Mar 06 20:54:36 +0000 2020,"You still have doubts about a hardware security key? #U2F #Security #2FA

Google Authenticator screenshot bug could be a potential security risk | Android Central
https://t.co/8Rz5esJ7f2"
1236032473554972673,Fri Mar 06 20:54:40 +0000 2020,@LordSadio And I mean no offense to gilet fans. I am aware it is irrational and I'm sure most gilet wearers are perfectly nice people.
1236032500000047104,Fri Mar 06 20:54:47 +0000 2020,"You want to make the Supreme Court a fight for 2020, Moscow Mitch? You got it https://t.co/OqGggsEJno"
1236032508099088384,Fri Mar 06 20:54:48 +0000 2020,Nile Crocodile crushing a Zebra’s skull https://t.co/24OUZcuBd7
1236032508384497670,Fri Mar 06 20:54:49 +0000 2020,"Shameless finance minister, it's your govt in the country for 6 1/2 years

Stop fooling people and accept your blames!

It's under your Chowkidaars watch that this banking fiasco happened!

Yes Bank Crisis Originated On Congress Watch, Says @nsitharaman  https://t.co/HD3nX9b15Y"
1236032512574590978,Fri Mar 06 20:54:50 +0000 2020,Seriously crushing on this amazing woman #AsliEnver #Babil #Ayse https://t.co/FbjSNRUbbB
1236032516466913281,Fri Mar 06 20:54:50 +0000 2020,You can get yours to eat chicken nuggets?! I’m jealous 😂🤣
1236032520149442560,Fri Mar 06 20:54:51 +0000 2020,But mama I'm in love with criminal
1236032525073555457,Fri Mar 06 20:54:53 +0000 2020,"@thehill Wow. That headline and photo. Disgusting. You paint a despicable, anti-semitic attack like this? Delete this and issue an apology."
1236032541230092288,Fri Mar 06 20:54:56 +0000 2020,Oxford Neuroscientist Has a Grim New Warning for People Who Cook with Vegetable Oils Like Corn and Canola | https://t.co/JkdG0Klz77 https://t.co/AiKYRoX3CF
1236032544702787584,Fri Mar 06 20:54:57 +0000 2020,We have met the enemy &amp; it is us.
1236032545193590784,Fri Mar 06 20:54:57 +0000 2020,"@RepHaleyStevens Another snowflake in Congress. What’s the gun going to do - jump off the wall, load itself and start shooting?? You gun-o-phobes are unreal!!"
1236032552856686592,Fri Mar 06 20:54:59 +0000 2020,"HOT new videos!! Bad Dragon Ika Tentacle T*rture pt1 AND 2 by XXXcitedBrunette are now LIVE and 50% off! Once someone purchases either or both that sale is gone, so hurry over to @manyvids and get your own https://t.co/5fV7PNScCy"
1236032565804519425,Fri Mar 06 20:55:02 +0000 2020,"""My journey hasn’t been that long–it’s only been two and a half years. But I was at a really bad place for a while, and coming here helped me understand that I’m not alone.""

https://t.co/fu5VPD1Adw"
1236032570288193537,Fri Mar 06 20:55:03 +0000 2020,@headofthetown No fan of lingard but this is fucking brutal. Horrible bastards.
1236032570330095621,Fri Mar 06 20:55:03 +0000 2020,@yaaskiGG Le Bug du switch ?
1236032570518798341,Fri Mar 06 20:55:03 +0000 2020,"Why not change your lifestyle today??? Join me for a 30 day challenge ‼️‼️This healthy living program is focused on correcting gut health,eliminating toxins and helping you get started with a healthy lifestyle change. Inbox me for more details 💚✨  #ArbonneHealthyLiving https://t.co/W0yL8WIydi"
1236032574884950016,Fri Mar 06 20:55:04 +0000 2020,"The best part about these sort of analogies are that women are ALWAYS reduced to an object

Men aren't objectified, they're complex, they have a role outside of sexual gratification (for men)

Islam perpetuates this disgusting way of thinking and no amount of suckers change that"
1236032578064351237,Fri Mar 06 20:55:05 +0000 2020,"@MrMarcus260 No gay will make heaven at last, they have their part in the lake of fire which burns with brimstone and fire"
1236032582984351745,Fri Mar 06 20:55:06 +0000 2020,Recognize this man? @ArlingtonPD try to identify serial armed robber: https://t.co/0yLRUvb9e2 https://t.co/9q5ZmtqpTN
1236032587946172416,Fri Mar 06 20:55:07 +0000 2020,@RepKenBuck Fucking chicken hawk
